Journey	92	8.5	10	8.8	Essential	 Journey is an online adventure game from the creators of flOw and Flower.	 Action Platformer 3D 	E	SCEA	9	8.5	http://www.ign.com/wikis/journey	https://www.gamespot.com/journey/	"Mar. 13, 2012"	PS3 PS4
Just Dance 4	77	7.7	7	6.2	Good	" Just Dance 4 features more than 40 new tracks, ranging from chart-topping Billboard hits to classic dance party tracks."	 Action Miscellaneous Rhythm Dancing Dancing 	E10+	Ubisoft	5.3	8.1	http://www.ign.com/wikis/create?objectid=135665	https://www.gamespot.com/just-dance-4/	"Oct. 9, 2012"	X360 PS3 WII WIIU
Killzone Mercenary	78	8.9	7	8.5	Good	 Killzone: Mercenary is a first-person shooter in the Killzone series developed specifically for the PlayStation Vita platform.	 Action Shooter Shooter First-Person Sci-Fi Sci-Fi Arcade 	M	SCEA	8	8.8	http://www.ign.com/wikis/killzone-mercenary	https://www.gamespot.com/killzone-mercenary/	"Sep. 10, 2013"	VITA
Kirby Triple Deluxe	80	8.8	8	8.11	Great	" Pink? Check. Puffy? Check. Powerful? You have no idea. Devour trees, obstacles, and huge chunks of stages with Kirby’s Hypernova ability and inhale enemies to copy epic new moves like ..."	 Action General General Platformer 2D 	E	Nintendo	6	9.1	http://www.ign.com/wikis/kirby-triple-deluxe	https://www.gamespot.com/kirby-triple-deluxe/	"May. 2, 2014"	3DS
Kirbys Epic Yarn	86	8.5	8.5	8.3	Great	 Kirby busts out his yarn in the latest epic adventure.	 Adventure General Action Platformer Platformer 2D 2D 	E	Nintendo	9	8.6	http://www.ign.com/wikis/kirbys-epic-yarn	https://www.gamespot.com/kirbys-epic-yarn/	"Oct. 17, 2010"	WII
LA Noire	89	7.8	9	8.5	Superb	 L.A. Noire is a single-player detective game from Rockstar Games set on the infamous streets and in the smoke-filled backrooms of postwar Los Angeles.	 First-Person Adventure Modern Third-Person 3D Modern 	M	Rockstar Games	8.5	8.6	http://www.ign.com/wikis/la-noire	https://www.gamespot.com/l-a-noire/	"May. 17, 2011"	PS3 X360 PS4 XONE NS PC
Lara Croft and the Guardian of Light	84	7.5	8.5	7.8	Great	" Lara Croft and the Guardian of Light is a downloadable, co-op action/adventure game featuring Lara Croft."	 Action Adventure Adventure General General 	T	Square Enix	8.5	8.2	http://www.ign.com/wikis/create?objectid=64034	https://www.gamespot.com/lara-croft-and-the-guardian-of-light/	"Aug. 18, 2010"	PC X360 PS3 IOS AND
Layers of Fear	78	7.5	7	7.2	Good	 Layers of Fear is a psychedelic horror where you take control over an insane painter in his quest to finish his magnum opus.	 Adventure 3D First-Person 	M	Aspyr Bloober Team	5.8	6.6	http://www.ign.com/wikis/layers-of-fear	https://www.gamespot.com/layers-of-fear/	"Aug. 27, 2015"	PC MAC LNX XONE PS4
League of Legends	78	5.5	9	8	Superb	" League of Legends is a multiplayer online battle arena game (MOBA). Players choose a role from an expanding cast of powerful champions and join forces in strategic, fast-paced gameplay to ..."	 Role-Playing Action RPG Strategy Real-Time MOBA MOBA 	T	Riot Games	9.2	7.5	http://www.ign.com/wikis/league-of-legends	https://www.gamespot.com/league-of-legends/	"Oct. 27, 2009"	PC MAC
Left 4 Dead	89	7.9	8.5	8.6	Great	" Using the Counter-Strike Source Engine, Left 4 Dead has a group of four unlikely heroes join together to battle hordes of infected."	 Action Shooter First-Person Sci-Fi Sci-Fi Shooter Arcade 	M	Electronic Arts	9	8.8	http://www.ign.com/wikis/left-4-dead	https://www.gamespot.com/left-4-dead/	"Nov. 17, 2008"	PC X360 MAC
Left 4 Dead 2	89	8.6	9	8.4	Superb	 The zombie shooter returns featuring four new survivors and five new campaigns.	 Action Shooter First-Person Sci-Fi Sci-Fi Tactical Shooter 	M	Electronic Arts	9	8.7	http://www.ign.com/wikis/left-4-dead-2	https://www.gamespot.com/left-4-dead-2/	"Nov. 16, 2009"	PC X360 MAC LNX
Legend of Grimrock	82	8.1	8	8.2	Great	" Legend of Grimrock is a dungeon crawler inspired by old-school classics of the genre, though it still brings its own twists to the game."	 Role-Playing General General 	NOT PROVIDED	Almost Human	8.5	8.2	http://www.ign.com/wikis/legend-of-grimrock	https://www.gamespot.com/legend-of-grimrock/	"Apr. 11, 2012"	PC MAC IOS LNX
LEGO Batman 2 DC Super Heroes	77	7.3	6.5	7.7	Fair	" Lego Batman 2: DC Super Heroes is a sequel to Lego Batman: The Videogame and includes appearances from the likes of Wonder Woman, Superman, and The Green Lantern."	 Action Adventure Modern General Modern 	E10+	Warner Bros. Interactive Entertainment	8.5	8.3	http://www.ign.com/wikis/lego-batman-2-dc-super-heroes	https://www.gamespot.com/lego-batman-2-dc-super-heroes/	"Jun. 19, 2012"	X360 PS3 PC VITA 3DS DS WII MAC WIIU OUYA
LEGO Batman The Videogame	76	7.9	6.5	7.8	Fair	" Lego Batman will follow the style of Traveller';s Tales Lego Star Wars games, but in the comic-book universe of Batman."	 Action Adventure Modern General Modern 	E10+	Warner Bros. Interactive Entertainment	7.7	8	http://www.ign.com/wikis/lego-batman-the-videogame	https://www.gamespot.com/lego-batman-the-videogame/	"Sep. 23, 2008"	PC PS3 X360 DS WII PS2 PSP MAC BB
LEGO City Undercover	78	7.8	8	8.3	Great	" In LEGO City: Undercover, players assume the identity of Chase McCain, an undercover detective armed with clever disguises."	 Action Adventure Open-World 	E10+	Warner Bros. Interactive Entertainment	8	8.9	http://www.ign.com/wikis/lego-city-undercover	https://www.gamespot.com/lego-city-undercover/	"Mar. 18, 2013"	WIIU NS XONE PC PS4
LEGO Dimensions	80	6.9	8	7.6	Great	" LEGO Dimensions brings together characters from DC Comics, The Lord of the Rings, The LEGO Movie, The Wizard of Oz, LEGO Ninjago, Back to the Future, and more."	 Action Adventure General 	E10+	Warner Bros. Interactive Entertainment	7.7	8.2	http://www.ign.com/wikis/lego-dimensions	https://www.gamespot.com/lego-dimensions/	"Sep. 27, 2015"	PS4 XONE X360 PS3 WIIU
LEGO Harry Potter Years 14	79	8	8	8	Great	" The Harry Potter universe gets a Lego makeover, with players able to attend lessons, cast spells, mix potions, fly on broomsticks, and complete tasks to earn points."	 Action Adventure Adventure General Fantasy General Fantasy 	E10+	Warner Bros. Interactive Entertainment	8.5	8.3	http://www.ign.com/wikis/lego-harry-potter-years-1-4	https://www.gamespot.com/lego-harry-potter-years-1-4/	"Jun. 29, 2010"	WII PS3 X360 DS PSP PC IOS MAC AND
LEGO Harry Potter Years 57	76	8.3	8	7.9	Great	 Lego Harry Potter: Years 5-7 is based on the last three Harry Potter books and final four films.	 Action Adventure Fantasy General Fantasy 	E10+	Warner Bros. Interactive Entertainment	8	8.3	http://www.ign.com/wikis/lego-harry-potter-years-5-7	https://www.gamespot.com/lego-harry-potter-years-5-7/	"Nov. 11, 2011"	X360 DS PS3 PSP WII VITA 3DS PC MAC IOS AND
LEGO Indiana Jones The Original Adventures	77	7.8	7	8	Good	" Build, battle, and brawl your way through favorite cinematic moments in Lego Indiana Jones: The Original Adventures."	 Adventure General General 	E10+	LucasArts	8	8.4	http://www.ign.com/wikis/lego-indiana-jones-the-original-adventures	https://www.gamespot.com/lego-indiana-jones-the-original-adventures/	"Jun. 3, 2008"	PC PS3 X360 DS PS2 PSP WII MAC
LEGO Marvel Super Heroes	80	7.7	7	8	Good	" LEGO Marvel Super Heroes features an original story where players take control of Iron Man, Spider-Man, the Hulk, Captain America, Wolverine and many more Marvel characters as they unite to ..."	 Action Adventure Fantasy General Fantasy 	E10+	Warner Bros. Interactive Entertainment	9	8.8	http://www.ign.com/wikis/lego-marvel-super-heroes	https://www.gamespot.com/lego-marvel-super-heroes/	"Oct. 22, 2013"	WIIU PS3 X360 PC PS4 XONE MAC
LEGO Star Wars II The Original Trilogy	81	8	7.3	8.5	Good	 Lego Star Wars II: The Original Trilogy has you controlling LEGO versions of the original Star Wars heroes.	 Action Adventure Sci-Fi Sci-Fi General 	E10+	LucasArts	8.4	8.6	http://www.ign.com/wikis/lego-star-wars-ii-the-original-trilogy	https://www.gamespot.com/lego-star-wars-ii-the-original-trilogy/	"Sep. 12, 2006"	XBOX PS2 GC PC PSP DS GBA X360 MOBI MAC
LEGO Star Wars III The Clone Wars	76	7.7	6	7.9	Fair	 LEGO Star Wars III: The Clone Wars features overhauled visuals and new gameplay alongside the cooperative action and humor the series is known for.	 Action Adventure Sci-Fi Sci-Fi General 	E10+	LucasArts	7	7.9	http://www.ign.com/wikis/lego-star-wars-iii-the-clone-wars	https://www.gamespot.com/lego-star-wars-iii-the-clone-wars/	"Mar. 22, 2011"	PS3 X360 WII PC PSP DS 3DS MAC
LEGO Star Wars The Complete Saga	80	8.8	7	8.3	Good	 Play through all six Star Wars movies in this mash-up of Lego Star Wars I &; II.	 Action General General 	E10+	LucasArts	8	8.4	http://www.ign.com/wikis/create?objectid=908830	https://www.gamespot.com/lego-star-wars-the-complete-saga/	"Nov. 6, 2007"	PS3 DS WII X360 PC MAC IOS AND
LEGO The Lord of the Rings	82	8.3	8.5	8.6	Great	 LEGO The Lord of the Rings retells the story of the Lord of the Rings Trilogy through the visuals of the LEGO universe.	 Action Adventure Adventure General General Linear 	E10+	Warner Bros. Interactive Entertainment	6.8	8.4	http://www.ign.com/wikis/lego-lord-of-the-rings	https://www.gamespot.com/lego-the-lord-of-the-rings/	"Oct. 30, 2012"	X360 PS3 WII PC DS VITA 3DS MAC IOS AND
LIMBO	90	8.4	8	8.5	Great	 LIMBO is a black-and-white puzzle platforming adventure.	 Action Platformer 2D Platformer 2D 	T	PLAYDEAD	9	8.9	http://www.ign.com/wikis/limbo	https://www.gamespot.com/limbo/	"Jul. 21, 2010"	MAC X360 PS3 PC LNX VITA IOS XONE PS4 AND
LittleBigPlanet	95	6.8	9	8.9	Superb	 Little Big Planet is both a multiplayer platformer and a community-based toolset that lets you build your own levels to share on the PlayStation Network.	 Action Platformer 3D Platformer 2D 3D 	E	SCEA	9.5	9	http://www.ign.com/wikis/littlebigplanet	https://www.gamespot.com/littlebigplanet/	"Oct. 27, 2008"	PS3 PSP
LittleBigPlanet 3	79	7.2	7	7.39	Good	 LittleBigPlanet 3 is a platforming game for the PlayStation 4 from Media Molecule.	 Action Platformer 2D 	E	SCEA	6.8	8.1	http://www.ign.com/wikis/littlebigplanet-3	https://www.gamespot.com/littlebigplanet-3/	"Nov. 18, 2014"	PS4 PS3
Lode Runner	76	7.4	6.8	9.3	Fair	 The classic run-and-dig platformer comes to Xbox Live.	 Action Miscellaneous Platformer 2D Puzzle 	E	Tozai Games	3.5	6.7	http://www.ign.com/wikis/create?objectid=7044	https://www.gamespot.com/lode-runner/	"Dec. 31, 1983"	DS PS MAC C64 APL2 ARC NES SG1 GBA VC20 MOBI PC X360 IOS WS TG16 CPC MSX BBC 5200 7800 PC98 X1 ZX ST PC88 A800
Lost Planet Extreme Condition	79	7.1	8.1	7.4	Great	" In Lost Planet you control both your human player and a mech unit, in a fight against alien bugs on a cold desolate planet."	 Action Shooter Sci-Fi Third-Person Sci-Fi Shooter Arcade 	T	Capcom	8.5	7.8	http://www.ign.com/wikis/lost-planet-extreme-condition	https://www.gamespot.com/lost-planet-extreme-condition/	"Jan. 12, 2007"	PC X360 PS3
Luftrausers	80	7.3	7	6.95	Good	 Luftrausers is an arcade-style aerial combat shooter where ace pilots will be able to customize their own &quot;rauser&quot; and battle wily enemy fighters among the clouds or charge colossal battleships ...	 General Action General Shooter Shoot-'Em-Up Top-Down 	E	Devolver Digital	8.7	7.5	http://www.ign.com/wikis/luftrausers	https://www.gamespot.com/luftrausers/	"Dec. 31, 2014"	PC MAC X360 PS3 VITA LNX AND
Madden NFL 11	84	5.7	8	6.9	Great	 EA returns to the field with another installment in its long-running football series.	 Sports Traditional Football Sim Sim Team 	E	Electronic Arts	8	8.3	http://www.ign.com/wikis/madden-nfl-11	https://www.gamespot.com/madden-nfl-11/	"Aug. 6, 2010"	PS2 X360 PS3 WII PSP IOS BB
Madden NFL 12	79	5.5	7.5	7.1	Good	 The hit football franchise Madden is back with Madden NFL 12.	 Sports Traditional Football Sim Sim Team 	E	EA Sports	8	8.1	http://www.ign.com/wikis/madden-nfl-12	https://www.gamespot.com/madden-nfl-12/	"Aug. 30, 2011"	PS3 X360 IOS PS2 WII PSP BB
Madden NFL 13	81	5.8	7.5	6.9	Good	" Madden NFL 13 is developed around the powerful, all-new Infinity game engine and features new gameplay improvements, Madden social/play functionality, and the ability to build a franchise as a coach, ..."	 Sports Traditional Football Sim Sim Team 	E	EA Sports	6	7.3	http://www.ign.com/wikis/madden-nfl-13	https://www.gamespot.com/madden-nfl-13/	"Aug. 28, 2012"	PS3 X360 VITA WII WIIU
Madden NFL 15	80	6.3	7	6.9	Good	" Madden NFL 15 delivers everything fans need to own their rivals on both sides of the field, including the most immersive defensive gameplay control in franchise history. Like the Super ..."	 Sports Traditional Team Football Sim 	E	Electronic Arts	8.7	8	http://www.ign.com/wikis/madden-15	https://www.gamespot.com/madden-nfl-15/	"Aug. 26, 2014"	PS4 XONE PS3 X360
Madden NFL 16	84	6	8	6.7	Great	 Madden NFL 16 is a football simulation game from EA Sports.	 Sports Team Football Sim 	E	EA Sports	8.8	7.6	http://www.ign.com/wikis/madden-nfl-16	https://www.gamespot.com/madden-nfl-16/	"Aug. 25, 2015"	PS4 XONE X360 PS3
Madden NFL 17	82	4.4	8	7.5	Great	 Madden NFL 17 is a football simulation game from EA Sports.	 Sports Team Football Sim 	E	EA Sports	8.6	8.3	http://www.ign.com/wikis/create?objectid=20057753	https://www.gamespot.com/madden-nfl-17/	"Aug. 23, 2016"	PS3 PS4 XONE X360
Madden NFL 2005	79	7.6	9	8.2	Superb	" Madden NFL 2005 is still Madden. That is to say, it';s another superb game of football that continues Madden';s long legacy as one of the best in the business."	 Sports Traditional Football Sim 	E	EA Sports	9.5	8.1	http://www.ign.com/wikis/madden-nfl-2005	https://www.gamespot.com/madden-nfl-2005/	"Aug. 9, 2004"	PC XBOX GC PS2 GBA PS DS ZOD WINM
Madden NFL 25	80	5.6	7	6.1	Good	 Madden NFL 25 lets players unleash 30 new moves and string together devastating combos with the all-new precision modifier.	 Sports Traditional Team Football Arcade Arcade Sim 	E	Electronic Arts	8.5	7.5	http://www.ign.com/wikis/madden-nfl-25	https://www.gamespot.com/madden-nfl-25/	"Aug. 27, 2013"	PS3 X360 XONE PS4 IOS AND
MadWorld	81	8.5	7.5	8	Good	" Being developed exclusively for the Wii, Madworld is a stylized black-and-white action game with plenty of gore, chainsaws, special fatality moves, and even mini-games."	 Action Beat-'Em-Up 3D Beat-'Em-Up 	M	Sega	9	8.6	http://www.ign.com/wikis/madworld	https://www.gamespot.com/madworld/	"Mar. 10, 2009"	WII
Mafia II	77	7.9	8.5	8.2	Great	 The sequel to Mafia immerses players once again in the late 1940s mob underworld.	 Action Adventure Historic General Historic 	M	2K Games	7	8.3	http://www.ign.com/wikis/mafia-ii-collectors-edition	https://www.gamespot.com/mafia-ii/	"Aug. 23, 2010"	PC PS3 X360 MAC
MAG	76	8.2	8	8.09	Great	 MAG (Massive Action Game) is a massively multiplayer online action game featuring 256 player battles.	 Action Shooter First-Person Modern Shooter Modern Arcade 	T	SCEA	7	8	http://www.ign.com/wikis/mag	https://www.gamespot.com/mag/	"Jan. 26, 2010"	PS3
Majin and the Forsaken Kingdom	74	8.1	7	7.5	Good	" Majin and the Forsaken Kingdom redefines co-op AI gameplay by delivering an accessible experience that offers the perfect mix of stealth, action, platform navigation and combat that is designed to ..."	 Action General Action Adventure Fantasy General Fantasy 	T	Namco Bandai Games America Namco Bandai Games	7	7.7	http://www.ign.com/wikis/create?objectid=747949	https://www.gamespot.com/majin-and-the-forsaken-kingdom/	"Nov. 23, 2010"	X360 PS3
Mario Kart 7	85	8.2	8	8.5	Great	" Mario Kart 7, the newest installment in the fan-favorite Mario Kart franchise, brings Mushroom Kingdom racing fun into glorious 3D."	 Driving Racing Kart Arcade Kart Automobile 	E	Nintendo	9	8.9	http://www.ign.com/wikis/mario-kart-7	https://www.gamespot.com/mario-kart-7/	"Dec. 4, 2011"	3DS
Mario Kart 8	88	8.9	9	8.5	Superb	" Mario Kart 8 introduces new racing circuit designs and antigravity karts that will have players driving upside down. Players will also enjoy a variety of series-favorite features, including the return ..."	 Driving Racing Arcade Kart Kart Automobile 	E	Nintendo	9	9.3	http://www.ign.com/wikis/mario-kart-8	https://www.gamespot.com/mario-kart-8/	"May. 30, 2014"	WIIU NS
Mario Kart Wii	82	8.3	8.5	8.7	Great	 The venerable kart racer heads to the Wii and adds online competition to the mix.	 Driving Racing Kart Arcade Kart Automobile 	E	Nintendo	8.5	8.7	http://www.ign.com/wikis/mario-kart-wii	https://www.gamespot.com/mario-kart-wii/	"Apr. 27, 2008"	WII
Mario Strikers Charged	79	8	7.5	8.1	Good	" Mario Strikers Charged lets you use the Wii controller to shoot, tackle, score and save."	 Sports Traditional Soccer Arcade Arcade Team 	E10+	Nintendo	8.3	8.3	http://www.ign.com/wikis/mario-strikers-charged	https://www.gamespot.com/mario-strikers-charged/	"Jul. 30, 2007"	WII
Mark of the Ninja	91	8	8.5	8.39	Great	 Mark of the Ninja is a side-scrolling stealth action game from Klei Entertainment that combines fluid 2D animation with intense stealth gameplay.	 Action Platformer 2D Platformer 2D 	M	Microsoft Game Studios	9	8.8	http://www.ign.com/wikis/mark-of-the-ninja	https://www.gamespot.com/mark-of-the-ninja/	"Sep. 7, 2012"	X360 PC LNX MAC
Marvel Ultimate Alliance	81	7.4	8.3	8.3	Great	 Marvel: Ultimate Alliance continues the X-Men Legends franchise with more than 20 playable characters.	 Role-Playing Action RPG Action RPG 	T	Activision	8.1	8.3	http://www.ign.com/wikis/marvel-ultimate-alliance	https://www.gamespot.com/marvel-ultimate-alliance/	"Oct. 24, 2006"	X360 XBOX PS2 PS3 PSP WII PC GBA PS4 XONE
Marvel vs Capcom 2	85	7.7	8.4	8.6	Great	" Marvel vs. Capcom 2 takes the series'; long-running brand of fighting insanity a step or two further, making for Capcom';s flashiest 2D fighter to date."	 Action Fighting 2D 2D Fighting 	T	Capcom	9	8.7	http://www.ign.com/wikis/marvel-vs-capcom-2	https://www.gamespot.com/marvel-vs-capcom-2/	"Jun. 29, 2000"	PS2 XBOX ARC DC X360 PS3 IOS
Marvel vs Capcom Infinite	77	4.3	8	5.8	Great	" Some battles are timeless, as the evergreen fighting franchise that pits Capcom';s best against Marvel';s finest has proven by withstanding the test of time."	 Action Fighting 2D 	T	Capcom	7.7	7.6	http://www.ign.com/wikis/marvel-vs-capcom-infinite	https://www.gamespot.com/marvel-vs-capcom-infinite/	"Sep. 19, 2017"	PS4 XONE PC
